Project ID,2010 Census Tract,"Metro/Non-Metro, 2010 Census",Origination Year,Community Development Entity (CDE) Name,Project QLICI Amount,Estimated Total Project Cost,City,Standard_City,State,Standard_State,Zip Code,Purpose of Investment,QALICB Type,Multi-CDE,Multi-Tract Project
WI0113,55079004400,Metropolitan,2007,"BMO Harris New Markets Fund, LLC","$1,572,000.00 ","$2,072,000.00 ",milwaukee,Milwaukee,WI,Wisconsin,53212,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0114,55079004400,Metropolitan,2005,Johnson Community Development Company,"$3,700,000.00 ","$3,700,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53212,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0115,55079004300,Metropolitan,2005,"Wisconsin Community Development Legacy Fund, Inc.","$3,482,900.00 ","$3,710,457.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53210,Real Estate–Rehabilitation–Commercial,NRE,NO,YES
WI0117,55079006000,Metropolitan,2006,Milwaukee Economic Development Corporation,"$156,000.00 ","$390,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53210,Business Financing,NRE,NO,NO
WI0118,55079002400,Metropolitan,2008,"BMO Harris New Markets Fund, LLC","$150,565.00 ","$393,500.00 ",milwaukee,Milwaukee,WI,Wisconsin,53209,Business Financing,NRE,NO,NO
WI0119,55079187400,Metropolitan,2005,"Wisconsin Community Development Legacy Fund, Inc.","$21,659,773.00 ","$27,503,514.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0120,55079980000,Metropolitan,2009,"First-Ring Industrial Redevelopment Enterprise, Inc.","$8,820,000.00 ","$8,820,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53202,Business Financing,NRE,NO,NO
WI0121,55079980000,Metropolitan,2010,Milwaukee Economic Development Corporation,"$13,350,000.00 ","$13,350,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53202,Business Financing,NRE,NO,NO
WI0123,55079187400,Metropolitan,2009,Multi-CDE Project,"$26,049,900.00 ","$28,483,468.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53204,Real Estate–Rehabilitation–Commercial,RE,YES,NO
WI0124,55079185600,Metropolitan,2006,Milwaukee Economic Development Corporation,"$348,400.00 ","$863,550.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53212,Business Financing,NRE,NO,NO
WI0125,55079009200,Metropolitan,2008,"BMO Harris New Markets Fund, LLC","$90,301.00 ","$230,000.00 ",milwaukee,Milwaukee,WI,Wisconsin,53208,Business Financing,NRE,NO,NO
WI0126,55079002400,Metropolitan,2006,Milwaukee Economic Development Corporation,"$720,000.00 ","$1,800,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53209,Business Financing,NRE,NO,NO
WI0127,55079002500,Metropolitan,2008,Merrill Lynch Community Development Company,"$476,000.00 ","$1,058,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53209,Business Financing,NRE,NO,NO
WI0128,55079014100,Metropolitan,2007,"BMO Harris New Markets Fund, LLC","$800,000.00 ","$1,250,000.00 ",milwaukee,Milwaukee,WI,Wisconsin,53212,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0129,55079003600,Metropolitan,2006,"Wisconsin Community Development Legacy Fund, Inc.","$2,625,000.00 ","$3,000,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53216,Other Financing Purpose,NRE,NO,NO
WI0130,55079014900,Metropolitan,2006,Milwaukee Economic Development Corporation,"$174,000.00 ","$435,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53208,Business Financing,NRE,NO,NO
WI0131,55079003600,Metropolitan,2007,Milwaukee Economic Development Corporation,"$300,000.00 ","$1,011,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53216,Business Financing,NRE,NO,NO
WI0132,55079186500,Metropolitan,2008,Multi-CDE Project,"$4,000,000.00 ","$8,750,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53204,Business Financing,NRE,YES,NO
WI0133,55079003600,Metropolitan,2006,"Stonehenge Community Development, LLC","$2,325,530.00 ","$2,325,530.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53216,Business Financing,NRE,NO,NO
WI0134,55079001300,Metropolitan,2006,Milwaukee Economic Development Corporation,"$400,000.00 ","$1,375,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53218,Business Financing,NRE,NO,NO
WI0135,55079186500,Metropolitan,2008,"BMO Harris New Markets Fund, LLC","$133,874.00 ","$340,000.00 ",milwaukee,Milwaukee,WI,Wisconsin,53204,Business Financing,NRE,NO,NO
WI0136,55079186500,Metropolitan,2007,Milwaukee Economic Development Corporation,"$232,000.00 ","$836,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53208,Business Financing,NRE,NO,NO
WI0137,55079001300,Metropolitan,2006,Milwaukee Economic Development Corporation,"$250,000.00 ","$1,781,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53218,Business Financing,NRE,NO,NO
WI0138,55079000102,Metropolitan,2006,Milwaukee Economic Development Corporation,"$260,000.00 ","$650,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53223,Business Financing,NRE,NO,NO
WI0139,55079186500,Metropolitan,2006,Milwaukee Economic Development Corporation,"$340,000.00 ","$850,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53204,Business Financing,NRE,NO,NO
WI0140,55079014400,Metropolitan,2007,"BMO Harris New Markets Fund, LLC","$2,500,000.00 ","$2,500,000.00 ",milwaukee,Milwaukee,WI,Wisconsin,53202,Business Financing,CDE,NO,NO
WI0141,55079186500,Metropolitan,2007,"BMO Harris New Markets Fund, LLC","$450,000.00 ","$450,000.00 ",milwaukee,Milwaukee,WI,Wisconsin,53204,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0142,55079186500,Metropolitan,2007,Milwaukee Economic Development Corporation,"$247,000.00 ","$836,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53204,Business Financing,NRE,NO,NO
WI0143,55079001500,Metropolitan,2006,"Wisconsin Community Development Legacy Fund, Inc.","$3,300,000.00 ","$3,680,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53218,Other Financing Purpose,NRE,NO,NO
WI0144,55079000102,Metropolitan,2009,"National New Markets Tax Credit Fund, Inc","$230,000.00 ","$1,120,330.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53223,Business Financing,NRE,NO,NO
WI0145,55079000102,Metropolitan,2006,Milwaukee Economic Development Corporation,"$590,000.00 ","$3,587,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53224,Business Financing,NRE,NO,NO
WI0146,55079014100,Metropolitan,2009,Multi-CDE Project,"$14,900,000.00 ","$16,400,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53233,Business Financing,RE,YES,NO
WI0147,55079015800,Metropolitan,2006,Milwaukee Economic Development Corporation,"$2,200,000.00 ","$5,500,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53204,Business Financing,NRE,NO,NO
WI0148,55079007900,Metropolitan,2009,"BMO Harris New Markets Fund, LLC","$1,000,000.00 ","$1,500,000.00 ",milwaukee,Milwaukee,WI,Wisconsin,53212,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0149,55079000201,Metropolitan,2007,Milwaukee Economic Development Corporation,"$672,000.00 ","$1,703,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53224,Business Financing,NRE,NO,NO
WI0150,55083101200,Non-Metropolitan,2010,Multi-CDE Project,"$90,932,150.00 ","$115,346,010.00 ",Oconto Falls,Oconto Falls,WI,Wisconsin,54514,Business Financing,NRE,YES,NO
WI0156,55097961100,Non-Metropolitan,2009,"BMO Harris New Markets Fund, LLC","$370,129.00 ","$13,885,788.00 ",plover,Plover,WI,Wisconsin,54467,Business Financing,NRE,NO,NO
WI0157,55101001001,Metropolitan,2008,"First-Ring Industrial Redevelopment Enterprise, Inc.","$7,350,000.00 ","$7,500,000.00 ",Racine,Racine,WI,Wisconsin,53406,Business Financing,NRE,NO,NO
WI0158,55085971400,Non-Metropolitan,2010,"Wisconsin Business Growth Fund, Inc.","$583,015.00 ","$583,015.00 ",RHINDELANDER,Rhinelander,WI,Wisconsin,54501,Business Financing,NRE,NO,NO
WI0159,55103970400,Non-Metropolitan,2010,Multi-CDE Project,"$44,500,000.00 ","$45,000,000.00 ",Richland Center,Richland Center,WI,Wisconsin,53581,Business Financing,NRE,YES,NO
WI0161,55097961000,Non-Metropolitan,2007,"BMO Harris New Markets Fund, LLC","$150,000.00 ","$210,000.00 ",stevens point,Stevens Point,WI,Wisconsin,54481,Business Financing,NRE,NO,NO
WI0162,55097960400,Non-Metropolitan,2007,"BMO Harris New Markets Fund, LLC","$1,000,000.00 ","$1,000,000.00 ",stevens point,Stevens Point,WI,Wisconsin,54481,Business Financing,CDE,NO,NO
WI0163,55031020300,Metropolitan,2005,"Wisconsin Community Development Legacy Fund, Inc.","$3,284,360.00 ","$5,800,000.00 ",Superior,Superior,WI,Wisconsin,54880,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0164,55031021100,Metropolitan,2009,"Wisconsin Community Development Legacy Fund, Inc.","$7,500,000.00 ","$9,624,000.00 ",Superior,Superior,WI,Wisconsin,54880,Business Financing,NRE,NO,NO
WI0165,55103970100,Non-Metropolitan,2009,"Wisconsin Community Development Legacy Fund, Inc.","$14,000,000.00 ","$27,816,000.00 ",Viloa,Viola,WI,Wisconsin,54664,Business Financing,NRE,NO,NO
WI0167,55073000500,Metropolitan,2010,"Wisconsin Business Growth Fund, Inc.","$3,974,750.00 ","$3,974,750.00 ",WAUSAU,Wausau,WI,Wisconsin,54401,Business Financing,NRE,NO,NO
WI0168,55137960800,Non-Metropolitan,2007,"BMO Harris New Markets Fund, LLC","$58,989.00 ","$65,000.00 ",wautoma,Wautoma,WI,Wisconsin,54982,Business Financing,NRE,NO,NO
WI0169,55079185300,Metropolitan,2004,Johnson Community Development Company,"$4,500,000.00 ","$88,586,275.00 ",Wauwatosa,Milwaukee,WI,Wisconsin,53226,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0170,55079100200,Metropolitan,2004,Multi-CDE Project,"$15,968,050.00 ","$60,000,000.00 ",West Allis,Milwaukee,WI,Wisconsin,53214,Real Estate–Rehabilitation–Commercial,RE,YES,NO
WI0172,55079100200,Metropolitan,2010,Multi-CDE Project,"$28,758,351.00 ","$28,758,351.00 ",West Allis,Milwaukee,WI,Wisconsin,53214,Real Estate–Rehabilitation–Commercial,RE,YES,NO
WI0173,55079110100,Metropolitan,2005,"Wisconsin Community Development Legacy Fund, Inc.","$8,077,239.00 ","$9,182,330.00 ",West Milwaukee,Milwaukee,WI,Wisconsin,53219,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0174,55141011300,Non-Metropolitan,2008,"BMO Harris New Markets Fund, LLC","$30,000.00 ","$60,000.00 ",wisconsin rapids,Wisconsin Rapids,WI,Wisconsin,54494,Business Financing,NRE,NO,NO
WI0176,55035001200,Metropolitan,2011,"BMO Harris New Markets Fund, LLC","$3,600,000.00 ","$4,500,000.00 ",Eau Claire,Eau Claire,WI,Wisconsin,54703,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0177,55025000600,Metropolitan,2011,Johnson Community Development Company,"$28,000,000.00 ","$28,000,000.00 ",Fitchburg,Madison,WI,Wisconsin,53719,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0178,55009001000,Metropolitan,2011,"Wisconsin Community Development Legacy Fund, Inc.","$10,000,000.00 ","$10,000,000.00 ",Green Bay,Green Bay,WI,Wisconsin,54301,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0179,55025001705,Metropolitan,2011,Johnson Community Development Company,"$6,000,000.00 ","$6,000,000.00 ",Madison,Madison,WI,Wisconsin,53703,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0180,55025001704,Metropolitan,2011,Johnson Community Development Company,"$1,300,000.00 ","$1,300,000.00 ",Madison,Madison,WI,Wisconsin,53703,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0181,55025001606,Metropolitan,2011,"Wisconsin Brownfield and Economic Development Fund, LLC","$5,000,000.00 ","$16,805,887.00 ",Madison,Madison,WI,Wisconsin,53715,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0182,55079000201,Metropolitan,2011,Milwaukee Economic Development Corporation,"$1,550,000.00 ","$6,850,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53224,Business Financing,NRE,NO,NO
WI0183,55079015800,Metropolitan,2012,"Wisconsin Business Growth Fund, Inc.","$6,041,911.00 ","$6,041,911.00 ",MILWAUKEE,Milwaukee,WI,Wisconsin,53204,Business Financing,NRE,NO,NO
WI0184,55079980000,Metropolitan,2011,Multi-CDE Project,"$34,700,000.00 ","$42,834,728.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53202,Business Financing,NRE,YES,NO
WI0185,55079010600,Metropolitan,2011,"Wisconsin Business Growth Fund, Inc.","$11,640,000.00 ","$12,000,000.00 ",MILWAUKEE,Milwaukee,WI,Wisconsin,53212,Business Financing,NRE,NO,NO
WI0186,55079017900,Metropolitan,2011,Chase New Markets Corporation,"$4,500,000.00 ","$4,900,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53207,Business Financing,NRE,NO,NO
WI0187,55079018000,Metropolitan,2011,"Wisconsin Community Development Legacy Fund, Inc.","$12,976,896.00 ","$12,976,986.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53207,Real Estate – Construction–Housing-Multi Family,RE,NO,NO
WI0188,55079187400,Metropolitan,2011,Multi-CDE Project,"$12,257,410.00 ","$13,000,000.00 ",MILWAUKEE,Milwaukee,WI,Wisconsin,53202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0189,55079187400,Metropolitan,2011,"BMO Harris New Markets Fund, LLC","$2,250,000.00 ","$5,108,914.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53202,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0190,55079006500,Metropolitan,2011,Milwaukee Economic Development Corporation,"$18,850,000.00 ","$18,850,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53216,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0191,55079004400,Metropolitan,2006,Milwaukee Economic Development Corporation,"$1,410,000.00 ","$1,803,705.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53212,Business Financing,NRE,NO,NO
WI0192,55079110100,Metropolitan,2011,Johnson Community Development Company,"$16,000,000.00 ","$40,487,893.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53214,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0193,55079187400,Metropolitan,2011,Multi-CDE Project,"$40,185,000.00 ","$56,393,218.00 ",MILWAUKEE,Milwaukee,WI,Wisconsin,53202,Business Financing,NRE,YES,NO
WI0194,55079001300,Metropolitan,2011,Cinnaire New Markets LLC,"$7,840,000.00 ","$8,000,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53218,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0195,55079000102,Metropolitan,2011,"First-Ring Industrial Redevelopment Enterprise, Inc.","$15,190,000.00 ","$15,190,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53223,Business Financing,NRE,NO,NO
WI0196,55003940000,Non-Metropolitan,2011,"Travois New Markets, LLC","$9,604,000.00 ","$9,800,000.00 ",Odanah,Odanah,WI,Wisconsin,54861,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0197,55079110100,Metropolitan,2011,Cinnaire New Markets LLC,"$8,232,000.00 ","$8,237,498.00 ",West Milwaukee,Milwaukee,WI,Wisconsin,53214,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0198,55079186800,Metropolitan,2011,Milwaukee Economic Development Corporation,"$14,000,000.00 ","$30,000,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53208,Business Financing,NRE,NO,NO
WI0199,55025001502,Metropolitan,2011,Urban Action Community Development LLC,"$5,000,000.00 ","$10,000,000.00 ",Madison,Madison,WI,Wisconsin,63101,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0200,55079186800,Metropolitan,2012,Milwaukee Economic Development Corporation,"$255,000.00 ","$850,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53233,Business Financing,NRE,NO,NO
WI0201,55079014100,Metropolitan,2012,Milwaukee Economic Development Corporation,"$420,000.00 ","$1,050,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53212,Business Financing,NRE,NO,NO
WI0202,55079008700,Metropolitan,2012,"Coastal Enterprises, Inc.","$1,880,000.00 ","$1,880,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53208,Business Financing,NRE,NO,YES
WI0203,55079015800,Metropolitan,2012,Local Initiatives Support Corporation,"$1,034,620.00 ","$2,024,620.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53204,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
WI0204,55009001000,Metropolitan,2012,Johnson Community Development Company,"$3,200,000.00 ","$3,200,000.00 ",Green Bay,Green Bay,WI,Wisconsin,54301,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0205,55079004300,Metropolitan,2012,Milwaukee Economic Development Corporation,"$1,400,000.00 ","$5,765,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53209,Business Financing,NRE,NO,NO
WI0207,55049950200,Non-Metropolitan,2012,"Wisconsin Business Growth Fund, Inc.","$8,245,000.00 ","$8,500,000.00 ",MUSCODA,Muscoda,WI,Wisconsin,53573,Business Financing,NRE,NO,NO
WI0208,55025001402,Metropolitan,2011,Johnson Community Development Company,"$2,000,000.00 ","$2,378,000.00 ",Madison,Madison,WI,Wisconsin,53713,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0209,55079186800,Metropolitan,2012,"First-Ring Industrial Redevelopment Enterprise, Inc.","$9,800,000.00 ","$10,100,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53215,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0210,55125940000,Non-Metropolitan,2012,"Travois New Markets, LLC","$11,270,000.00 ","$11,500,000.00 ",Lac du Flambeau,Lac Du Flambeau,WI,Wisconsin,54538,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0211,55075961400,Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$18,430,000.00 ","$18,430,000.00 ",Marinette,Marinette,WI,Wisconsin,54143,Business Financing,NRE,NO,NO
WI0212,55079011300,Metropolitan,2009,"BMO Harris New Markets Fund, LLC","$2,146,092.00 ","$21,561,512.00 ",milwaukee,Milwaukee,WI,Wisconsin,53202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0213,55079187400,Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$19,600,000.00 ","$23,015,500.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53204,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0214,55079011300,Metropolitan,2007,"BMO Harris New Markets Fund, LLC","$7,500,000.00 ","$23,471,762.00 ",milwaukee,Milwaukee,WI,Wisconsin,53202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0215,55025001300,Metropolitan,2012,"BMO Harris New Markets Fund, LLC","$4,000,000.00 ","$23,543,141.00 ",Madison,Madison,WI,Wisconsin,53715,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0216,55025001300,Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$9,215,000.00 ","$23,819,587.00 ",Madison,Madison,WI,Wisconsin,53715,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0217,55095961100,Non-Metropolitan,2012,"BMO Harris New Markets Fund, LLC","$1,420,881.36 ","$26,861,067.00 ",Turtle Lake,Turtle Lake,WI,Wisconsin,54889,Business Financing,NRE,NO,NO
WI0218,55103970200,Metropolitan,2012,Multi-CDE Project,"$29,720,000.00 ","$30,920,000.00 ",Richland Center,Richland Center,WI,Wisconsin,53581,Business Financing,NRE,YES,NO
WI0219,55031021100,Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$30,000,000.00 ","$31,500,000.00 ",Superior,Superior,WI,Wisconsin,54880,Business Financing,NRE,NO,NO
WI0220,55079186800,Metropolitan,2012,Milwaukee Economic Development Corporation,"$14,000,000.00 ","$35,500,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53208,Business Financing,NRE,NO,NO
WI0221,55025001802,Metropolitan,2012,"BMO Harris New Markets Fund, LLC","$5,600,000.00 ","$36,349,175.00 ",Madison,Madison,WI,Wisconsin,53703,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0222,21025920300,Non-Metropolitan,2012,Boston Community Capital Inc.,"$19,588,500.00 ","$41,600,000.00 ",Burkesville,Burkesville,KY,Kentucky,42717,Business Financing,NRE,NO,YES
WI0223,55043960900,Non-Metropolitan,2012,Multi-CDE Project,"$48,085,000.00 ","$50,435,000.00 ",Platteville,Platteville,WI,Wisconsin,53818,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
WI0224,55079000900,Metropolitan,2009,Milwaukee Economic Development Corporation,"$270,000.00 ","$675,000.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53209,Business Financing,NRE,NO,NO
WI0225,55079017900,Metropolitan,2011,IFF,"$525,000.00 ","$562,570.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53207,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0226,55025001502,Metropolitan,2004,"Impact Seven, Inc.","$3,500,000.00 ","$5,400,000.00 ",Madison,Madison,WI,Wisconsin,53713,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0227,55079004400,Metropolitan,2007,"BMO Harris New Markets Fund, LLC","$3,000,000.00 ","$5,800,000.00 ",milwaukee,Milwaukee,WI,Wisconsin,53212,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0228,55079004700,Metropolitan,2006,Milwaukee Economic Development Corporation,"$159,960.00 ","$399,900.00 ",Milwaukee,Milwaukee,WI,Wisconsin,53216,Business Financing,NRE,NO,NO
WI0229,55079186800,Metropolitan,2007,"BMO Harris New Markets Fund, LLC","$4,000,000.00 ","$10,546,875.00 ",milwaukee,Milwaukee,WI,Wisconsin,53208,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
